Post_ID,Platform,Content_Type,Content_Category,Post_Type,Region,Longitude,Latitude,Engagement,Views,Likes,Shares,Comments,Engagement_Rate,Impressions,Video_Views,Live_Stream_Views,Clicks,Click_Through_Rate,Has_click_data,Traffic_scope,Main_Hashtag,Post_Published_At,Post_Date,Post_Hour,Engagement_Level,Post_Hour_Clean,Post_Date_Clean,Post_key,engagement_rate_num
Post_4,Instagram,Organic,Entertainment,Carousel,Australia,133.7751,-25.2744,49137,735640,121227,32781,32716,0.066795973,829727,0,0,,,False,Not tracked,#JustForFun,2024-07-07 12:59:00,2024-07-07 00:00:00,12,Low,12:59:00 PM,7/7/2024,Post_4|INSTAGRAM|2024-07-07T12:59:00,0.066795973
Post_4269,Instagram,Organic,Entertainment,Video,Canada,-106.3468,56.1304,51570,641129,130495,42955,25907,0.080437033,829527,641129,0,,,False,Not tracked,#TrendingNow,2025-03-01 17:29:00,2025-03-01 00:00:00,17,Low,5:29:00 PM,3/1/2025,Post_4269|INSTAGRAM|2025-03-01T17:29:00,0.080437033
Post_4182,X.com,Organic,Entertainment,Image,Brazil,-51.9253,-14.235,52412,738858,92611,34222,23733,0.070936931,828722,0,0,,,False,Not tracked,#FunContent,2024-09-21 16:26:00,2024-09-21 00:00:00,16,Low,4:26:00 PM,9/21/2024,Post_4182|X.COM|2024-09-21T16:26:00,0.070936931
Post_443,X.com,Organic,Entertainment,Image,Germany,10.4515,51.1657,54755,692970,107194,28338,41246,0.079015849,825188,0,0,,,False,Not tracked,#FunContent,2024-05-26 17:36:00,2024-05-26 00:00:00,17,Low,5:36:00 PM,5/26/2024,Post_443|X.COM|2024-05-26T17:36:00,0.079015849
Post_496,YouTube,Organic,Product Promotion,Video,Canada,-106.3468,56.1304,94998,656920,132455,29951,33476,0.144611465,824161,611121,0,,,False,Not tracked,#ProductDemo,2024-12-25 18:21:00,2024-12-25 00:00:00,18,Medium,6:21:00 PM,12/25/2024,Post_496|YOUTUBE|2024-12-25T18:21:00,0.144611465
Post_3682,X.com,Organic,Entertainment,Text,Brazil,-51.9253,-14.235,45517,706263,144982,41207,30734,0.064449038,823640,0,0,,,False,Not tracked,#FunContent,2024-03-21 15:34:00,2024-03-21 00:00:00,15,Low,3:34:00 PM,3/21/2024,Post_3682|X.COM|2024-03-21T15:34:00,0.064449038
Post_489,YouTube,Sponsored,Product Promotion,Video,Germany,10.4515,51.1657,104386,707822,93688,45223,31363,0.147475876,820408,646660,0,,,False,Not tracked,#ProductDemo,2025-01-04 10:12:00,2025-01-04 00:00:00,10,Medium,10:12:00 AM,1/4/2025,Post_489|YOUTUBE|2025-01-04T10:12:00,0.147475876
Post_3623,X.com,Organic,Product Promotion,Video,Germany,10.4515,51.1657,93213,728937,80797,54427,32406,0.127875817,818700,728937,0,,,False,Not tracked,#ProductDemo,2024-05-30 13:21:00,2024-05-30 00:00:00,13,Medium,1:21:00 PM,5/30/2024,Post_3623|X.COM|2024-05-30T13:21:00,0.127875817
Post_2623,YouTube,Organic,Entertainment,Video,UK,-3.436,55.3781,53028,686934,134283,44284,32082,0.07719616,817377,663322,0,,,False,Not tracked,#TrendingNow,2024-08-09 10:23:00,2024-08-09 00:00:00,10,Low,10:23:00 AM,8/9/2024,Post_2623|YOUTUBE|2024-08-09T10:23:00,0.07719616
Post_1596,YouTube,Organic,Entertainment,Video,Japan,138.2529,36.2048,45703,737528,171153,38120,26907,0.061967951,816533,716549,0,,,False,Not tracked,#TrendingNow,2024-02-16 11:12:00,2024-02-16 00:00:00,11,Low,11:12:00 AM,2/16/2024,Post_1596|YOUTUBE|2024-02-16T11:12:00,0.061967951
Post_3184,X.com,Organic,Product Promotion,Image,India,78.9629,20.5937,98712,679957,141558,46071,19609,0.145174921,816083,0,0,,,False,Not tracked,#FeatureHighlight,2024-03-27 18:52:00,2024-03-27 00:00:00,18,Medium,6:52:00 PM,3/27/2024,Post_3184|X.COM|2024-03-27T18:52:00,0.145174921
Post_3743,X.com,Organic,Product Promotion,Text,India,78.9629,20.5937,57280,635367,72222,23737,25638,0.090152843,816052,0,0,,,False,Not tracked,#FeatureHighlight,2024-06-01 16:58:00,2024-06-01 00:00:00,16,Low,4:58:00 PM,6/1/2024,Post_3743|X.COM|2024-06-01T16:58:00,0.090152843
Post_1557,X.com,Organic,Product Promotion,Text,Japan,138.2529,36.2048,53710,631787,74078,40902,23794,0.085013367,814371,0,0,,,False,Not tracked,#FeatureHighlight,2024-09-28 16:57:00,2024-09-28 00:00:00,16,Low,4:57:00 PM,9/28/2024,Post_1557|X.COM|2024-09-28T16:57:00,0.085013367
Post_1441,YouTube,Organic,Customer Story,Video,Brazil,-51.9253,-14.235,154134,727189,175699,34030,30853,0.211959879,813732,692900,0,,,False,Not tracked,#CustomerStory,2024-06-23 11:51:00,2024-06-23 00:00:00,11,High,11:51:00 AM,6/23/2024,Post_1441|YOUTUBE|2024-06-23T11:51:00,0.211959879
Post_1971,YouTube,Organic,Educational,Live Stream,India,78.9629,20.5937,132243,655725,88302,36360,36401,0.201675143,812280,0,1091943,,,False,Not tracked,#CustomerStory,2025-03-10 12:39:00,2025-03-10 00:00:00,12,High,12:39:00 PM,3/10/2025,Post_1971|YOUTUBE|2025-03-10T12:39:00,0.201675143
Post_1091,YouTube,Organic,Product Promotion,Video,USA,-95.7129,37.0902,62726,706511,165231,23972,23482,0.088783601,812245,634782,0,,,False,Not tracked,#ProductDemo,2024-06-23 17:09:00,2024-06-23 00:00:00,17,Low,5:09:00 PM,6/23/2024,Post_1091|YOUTUBE|2024-06-23T17:09:00,0.088783601
Post_2115,YouTube,Organic,Entertainment,Video,Canada,-106.3468,56.1304,63363,639447,128807,30083,26691,0.099090542,810887,579561,0,,,False,Not tracked,#TrendingNow,2024-01-17 08:07:00,2024-01-17 00:00:00,8,Low,8:07:00 AM,1/17/2024,Post_2115|YOUTUBE|2024-01-17T08:07:00,0.099090542
Post_4350,LinkedIn,Organic,Product Promotion,Video,Germany,10.4515,51.1657,85218,703068,134569,33998,32984,12%,806691,617711,0,,,False,Not tracked,#FeatureHighlight,3:05:00 PM,7/19/2024,15,Medium,3:05:00 PM,7/19/2024,Post_4350|LINKEDIN|2024-07-19T15:05:00,0.12
Post_4882,YouTube,Sponsored,Educational,Video,Japan,138.2529,36.2048,146242,714176,124659,26008,14493,0.204770705,803443,674750,0,,,False,Not tracked,#CustomerStory,2024-07-19 11:31:00,2024-07-19 00:00:00,11,High,11:31:00 AM,7/19/2024,Post_4882|YOUTUBE|2024-07-19T11:31:00,0.204770705
Post_968,YouTube,Sponsored,Entertainment,Video,Japan,138.2529,36.2048,62391,720988,81099,52738,28278,0.086536544,803000,661168,0,,,False,Not tracked,#TrendingNow,2024-12-27 12:27:00,2024-12-27 00:00:00,12,Low,12:27:00 PM,12/27/2024,Post_968|YOUTUBE|2024-12-27T12:27:00,0.086536544
Post_979,X.com,Organic,Entertainment,Video,India,78.9629,20.5937,60465,693722,169150,25765,29964,0.087161627,802296,693722,0,,,False,Not tracked,#TrendingNow,2024-06-26 12:47:00,2024-06-26 00:00:00,12,Low,12:47:00 PM,6/26/2024,Post_979|X.COM|2024-06-26T12:47:00,0.087161627
Post_3155,YouTube,Organic,Product Promotion,Video,Brazil,-51.9253,-14.235,92539,660785,125190,51926,16822,0.140044743,801968,584633,0,,,False,Not tracked,#ProductDemo,2024-09-28 17:10:00,2024-09-28 00:00:00,17,Medium,5:10:00 PM,9/28/2024,Post_3155|YOUTUBE|2024-09-28T17:10:00,0.140044743
Post_3547,LinkedIn,Organic,Entertainment,Video,UK,-3.436,55.3781,39682,692621,124822,47699,29949,6%,801589,608532,0,,,False,Not tracked,#FunContent,10:24:00 AM,4/13/2025,10,Medium,10:24:00 AM,4/13/2025,Post_3547|LINKEDIN|2025-04-13T10:24:00,0.06
Post_1962,YouTube,Organic,Entertainment,Video,India,78.9629,20.5937,47360,701282,144245,24516,39521,0.067534256,801568,664612,0,,,False,Not tracked,#TrendingNow,2024-06-26 10:38:00,2024-06-26 00:00:00,10,Low,10:38:00 AM,6/26/2024,Post_1962|YOUTUBE|2024-06-26T10:38:00,0.067534256
Post_1524,X.com,Organic,Product Promotion,Image,Brazil,-51.9253,-14.235,91137,676457,120475,45397,27321,0.134727425,801255,0,0,,,False,Not tracked,#FeatureHighlight,2024-12-08 11:20:00,2024-12-08 00:00:00,11,Medium,11:20:00 AM,12/8/2024,Post_1524|X.COM|2024-12-08T11:20:00,0.134727425
Post_1497,LinkedIn,Organic,Entertainment,Video,Germany,10.4515,51.1657,59924,647525,123862,50860,22627,9%,800530,568911,0,,,False,Not tracked,#FunContent,10:01:00 AM,8/21/2024,10,Low,10:01:00 AM,8/21/2024,Post_1497|LINKEDIN|2024-08-21T10:01:00,0.09
Post_1022,YouTube,Organic,Entertainment,Video,Brazil,-51.9253,-14.235,62999,710784,159377,43573,16355,0.088633781,797840,681396,0,,,False,Not tracked,#TrendingNow,2024-10-27 17:17:00,2024-10-27 00:00:00,17,Low,5:17:00 PM,10/27/2024,Post_1022|YOUTUBE|2024-10-27T17:17:00,0.088633781
Post_1237,X.com,Organic,Product Promotion,Image,Japan,138.2529,36.2048,86840,671579,153492,34086,15831,0.129308079,797537,0,0,,,False,Not tracked,#FeatureHighlight,2024-04-16 11:26:00,2024-04-16 00:00:00,11,Medium,11:26:00 AM,4/16/2024,Post_1237|X.COM|2024-04-16T11:26:00,0.129308079
Post_544,LinkedIn,Organic,Entertainment,Video,Brazil,-51.9253,-14.235,57533,699106,160272,30553,36551,8%,796315,614230,0,,,False,Not tracked,#FunContent,3:43:00 PM,1/12/2025,15,Medium,3:43:00 PM,1/12/2025,Post_544|LINKEDIN|2025-01-12T15:43:00,0.08
Post_4124,YouTube,Organic,Entertainment,Video,India,78.9629,20.5937,54469,637428,134791,35104,33504,0.085452412,796175,558523,0,,,False,Not tracked,#TrendingNow,2024-05-24 15:21:00,2024-05-24 00:00:00,15,Low,3:21:00 PM,5/24/2024,Post_4124|YOUTUBE|2024-05-24T15:21:00,0.085452412
Post_578,LinkedIn,Organic,Entertainment,Video,Canada,-106.3468,56.1304,44884,677458,127136,38558,20834,7%,795125,595210,0,,,False,Not tracked,#FunContent,12:14:00 PM,1/27/2024,12,Low,12:14:00 PM,1/27/2024,Post_578|LINKEDIN|2024-01-27T12:14:00,0.07
Post_1001,X.com,Organic,Entertainment,Image,Brazil,-51.9253,-14.235,62092,651984,73861,41625,14711,0.095235522,794917,0,0,,,False,Not tracked,#FunContent,2024-01-21 15:46:00,2024-01-21 00:00:00,15,Low,3:46:00 PM,1/21/2024,Post_1001|X.COM|2024-01-21T15:46:00,0.095235522
Post_1070,YouTube,Organic,Product Promotion,Video,Canada,-106.3468,56.1304,96486,666323,159460,36539,35793,0.144804305,792376,602925,0,,,False,Not tracked,#ProductDemo,2024-11-03 14:46:00,2024-11-03 00:00:00,14,Medium,2:46:00 PM,11/3/2024,Post_1070|YOUTUBE|2024-11-03T14:46:00,0.144804305
Post_3982,X.com,Organic,Entertainment,Image,Canada,-106.3468,56.1304,35562,610279,109198,29148,26757,0.058271955,790696,0,0,,,False,Not tracked,#FunContent,2024-09-02 16:41:00,2024-09-02 00:00:00,16,Low,4:41:00 PM,9/2/2024,Post_3982|X.COM|2024-09-02T16:41:00,0.058271955
Post_740,X.com,Organic,Product Promotion,Video,UK,-3.436,55.3781,100162,686128,140364,27219,31328,0.145981723,790395,686128,0,,,False,Not tracked,#ProductDemo,2024-06-01 11:46:00,2024-06-01 00:00:00,11,Medium,11:46:00 AM,6/1/2024,Post_740|X.COM|2024-06-01T11:46:00,0.145981723
Post_3387,YouTube,Organic,Educational,Video,India,78.9629,20.5937,138368,699616,173808,25040,17629,0.197777523,787812,622527,0,,,False,Not tracked,#CustomerStory,2024-07-19 18:50:00,2024-07-19 00:00:00,18,Medium,6:50:00 PM,7/19/2024,Post_3387|YOUTUBE|2024-07-19T18:50:00,0.197777523
Post_4878,Instagram,Organic,Educational,Image,Canada,-106.3468,56.1304,132541,630671,141879,44913,19560,0.210159543,785890,0,0,,,False,Not tracked,#SuccessStory,2024-08-16 13:51:00,2024-08-16 00:00:00,13,High,1:51:00 PM,8/16/2024,Post_4878|INSTAGRAM|2024-08-16T13:51:00,0.210159543
Post_2144,Instagram,Organic,Entertainment,Video,USA,-95.7129,37.0902,48489,617797,154333,30020,19739,0.078487855,785634,617797,0,,,False,Not tracked,#TrendingNow,2024-04-06 08:41:00,2024-04-06 00:00:00,8,Low,8:41:00 AM,4/6/2024,Post_2144|INSTAGRAM|2024-04-06T08:41:00,0.078487855
Post_763,X.com,Organic,Educational,Text,Germany,10.4515,51.1657,98373,630529,122988,37625,13020,0.156017281,785485,0,0,,,False,Not tracked,#SuccessStory,2025-01-06 09:05:00,2025-01-06 00:00:00,9,Medium,9:05:00 AM,1/6/2025,Post_763|X.COM|2025-01-06T09:05:00,0.156017281
Post_3974,X.com,Organic,Entertainment,Image,USA,-95.7129,37.0902,59823,625895,113735,29151,16904,0.095581261,784682,0,0,,,False,Not tracked,#FunContent,2024-04-18 18:29:00,2024-04-18 00:00:00,18,Low,6:29:00 PM,4/18/2024,Post_3974|X.COM|2024-04-18T18:29:00,0.095581261
Post_2159,YouTube,Organic,Product Promotion,Video,India,78.9629,20.5937,64666,673354,132421,44241,21348,0.096036138,784098,649700,0,,,False,Not tracked,#ProductDemo,2024-05-12 16:50:00,2024-05-12 00:00:00,16,Low,4:50:00 PM,5/12/2024,Post_2159|YOUTUBE|2024-05-12T16:50:00,0.096036138
Post_339,Instagram,Organic,Product Promotion,Video,Canada,-106.3468,56.1304,100034,696702,133725,53753,20641,0.143583217,783302,696702,0,,,False,Not tracked,#ProductDemo,2024-01-31 11:55:00,2024-01-31 00:00:00,11,Medium,11:55:00 AM,1/31/2024,Post_339|INSTAGRAM|2024-01-31T11:55:00,0.143583217
Post_4324,YouTube,Organic,Product Promotion,Video,India,78.9629,20.5937,70589,603506,109672,46794,20918,0.116965025,782155,565323,0,,,False,Not tracked,#ProductDemo,2024-07-10 11:34:00,2024-07-10 00:00:00,11,Medium,11:34:00 AM,7/10/2024,Post_4324|YOUTUBE|2024-07-10T11:34:00,0.116965025
Post_1362,YouTube,Organic,Educational,Video,Japan,138.2529,36.2048,133459,619679,101361,38725,13005,0.215368374,782067,538423,0,,,False,Not tracked,#CustomerStory,2024-06-06 11:51:00,2024-06-06 00:00:00,11,High,11:51:00 AM,6/6/2024,Post_1362|YOUTUBE|2024-06-06T11:51:00,0.215368374
Post_4165,LinkedIn,Organic,Entertainment,Carousel,UK,-3.436,55.3781,50955,651765,100290,47455,36573,8%,782053,0,0,,,False,Not tracked,#FunContent,11:59:00 AM,11/13/2024,11,Medium,11:59:00 AM,11/13/2024,Post_4165|LINKEDIN|2024-11-13T11:59:00,0.08
Post_2547,LinkedIn,Organic,Entertainment,Video,UK,-3.436,55.3781,42647,668758,107217,22290,27179,6%,781908,587566,0,,,False,Not tracked,#FunContent,4:31:00 PM,6/24/2024,16,Low,4:31:00 PM,6/24/2024,Post_2547|LINKEDIN|2024-06-24T16:31:00,0.06
Post_3534,LinkedIn,Organic,Entertainment,Text,India,78.9629,20.5937,34792,668479,92856,44636,28113,5%,777172,0,0,,,False,Not tracked,#FunContent,5:20:00 PM,6/23/2024,17,Medium,5:20:00 PM,6/23/2024,Post_3534|LINKEDIN|2024-06-23T17:20:00,0.05
Post_2849,X.com,Organic,Product Promotion,Text,Brazil,-51.9253,-14.235,80551,629818,112810,35098,14800,0.127896941,775412,0,0,,,False,Not tracked,#FeatureHighlight,2024-05-31 15:39:00,2024-05-31 00:00:00,15,Medium,3:39:00 PM,5/31/2024,Post_2849|X.COM|2024-05-31T15:39:00,0.127896941
Post_223,Instagram,Organic,Educational,Image,UK,-3.436,55.3781,152665,629727,83826,21485,29735,0.242431227,775132,0,0,,,False,Not tracked,#SuccessStory,2025-04-29 15:02:00,2025-04-29 00:00:00,15,High,3:02:00 PM,4/29/2025,Post_223|INSTAGRAM|2025-04-29T15:02:00,0.242431227
Post_2529,X.com,Organic,Product Promotion,Text,Brazil,-51.9253,-14.235,83520,637742,147891,49032,23099,0.130962755,774061,0,0,,,False,Not tracked,#FeatureHighlight,2024-01-13 11:14:00,2024-01-13 00:00:00,11,Medium,11:14:00 AM,1/13/2024,Post_2529|X.COM|2024-01-13T11:14:00,0.130962755
Post_3499,Instagram,Organic,Entertainment,Video,Australia,133.7751,-25.2744,67943,683625,86825,39534,36717,0.099386691,772882,683625,0,,,False,Not tracked,#TrendingNow,2024-04-14 15:26:00,2024-04-14 00:00:00,15,Low,3:26:00 PM,4/14/2024,Post_3499|INSTAGRAM|2024-04-14T15:26:00,0.099386691
Post_388,LinkedIn,Sponsored,Product Promotion,Video,Japan,138.2529,36.2048,53771,607348,124132,42309,19842,9%,772204,533612,0,,,False,Not tracked,#FeatureHighlight,11:01:00 AM,7/10/2024,11,Low,11:01:00 AM,7/10/2024,Post_388|LINKEDIN|2024-07-10T11:01:00,0.09
Post_1695,YouTube,Organic,Product Promotion,Video,Germany,10.4515,51.1657,55736,643833,155707,33573,28310,0.086569879,769552,634750,0,,,False,Not tracked,#ProductDemo,2025-03-20 17:59:00,2025-03-20 00:00:00,17,Low,5:59:00 PM,3/20/2025,Post_1695|YOUTUBE|2025-03-20T17:59:00,0.086569879
Post_3333,X.com,Organic,Educational,Image,Japan,138.2529,36.2048,104871,693675,134147,55154,36608,0.151182725,769189,0,0,,,False,Not tracked,#SuccessStory,2024-08-27 12:20:00,2024-08-27 00:00:00,12,Medium,12:20:00 PM,8/27/2024,Post_3333|X.COM|2024-08-27T12:20:00,0.151182725
Post_1283,YouTube,Organic,Entertainment,Video,Brazil,-51.9253,-14.235,58000,605754,118919,27202,15179,0.095749575,768405,598676,0,,,False,Not tracked,#TrendingNow,2024-11-04 10:13:00,2024-11-04 00:00:00,10,Low,10:13:00 AM,11/4/2024,Post_1283|YOUTUBE|2024-11-04T10:13:00,0.095749575
Post_3018,YouTube,Sponsored,Educational,Video,UK,-3.436,55.3781,134847,658123,146329,25640,15326,0.204897223,767155,564945,0,,,False,Not tracked,#CustomerStory,2025-02-16 12:09:00,2025-02-16 00:00:00,12,High,12:09:00 PM,2/16/2025,Post_3018|YOUTUBE|2025-02-16T12:09:00,0.204897223
Post_4218,LinkedIn,Organic,Entertainment,Text,Japan,138.2529,36.2048,64266,655046,77569,36624,27451,10%,764361,0,0,,,False,Not tracked,#FunContent,12:51:00 PM,8/2/2024,12,Low,12:51:00 PM,8/2/2024,Post_4218|LINKEDIN|2024-08-02T12:51:00,0.1
Post_2533,YouTube,Sponsored,Product Promotion,Video,Australia,133.7751,-25.2744,83500,596288,135846,46656,25792,0.1400332,764280,527387,0,,,False,Not tracked,#ProductDemo,2024-11-06 16:38:00,2024-11-06 00:00:00,16,Medium,4:38:00 PM,11/6/2024,Post_2533|YOUTUBE|2024-11-06T16:38:00,0.1400332
Post_1734,YouTube,Sponsored,Entertainment,Video,India,78.9629,20.5937,65385,675050,121657,26962,27228,0.096860156,763802,675050,0,,,False,Not tracked,#TrendingNow,2024-01-15 16:18:00,2024-01-15 00:00:00,16,Low,4:18:00 PM,1/15/2024,Post_1734|YOUTUBE|2024-01-15T16:18:00,0.096860156
Post_4445,X.com,Organic,Customer Story,Image,UK,-3.436,55.3781,130978,682422,68353,38564,19507,0.19193245,763520,0,0,,,False,Not tracked,#SuccessStory,2025-03-19 17:33:00,2025-03-19 00:00:00,17,Medium,5:33:00 PM,3/19/2025,Post_4445|X.COM|2025-03-19T17:33:00,0.19193245
Post_2237,X.com,Organic,Customer Story,Image,Germany,10.4515,51.1657,130395,613951,112044,31109,14063,0.212387635,763033,0,0,,,False,Not tracked,#SuccessStory,2024-10-31 16:05:00,2024-10-31 00:00:00,16,High,4:05:00 PM,10/31/2024,Post_2237|X.COM|2024-10-31T16:05:00,0.212387635
Post_92,X.com,Organic,Entertainment,Image,India,78.9629,20.5937,55267,598383,114896,30464,34292,0.092361568,761868,0,0,,,False,Not tracked,#FunContent,2024-10-11 16:22:00,2024-10-11 00:00:00,16,Low,4:22:00 PM,10/11/2024,Post_92|X.COM|2024-10-11T16:22:00,0.092361568
Post_4466,LinkedIn,Organic,Entertainment,Video,Australia,133.7751,-25.2744,44789,603651,83031,41000,19299,7%,761372,530363,0,,,False,Not tracked,#FunContent,12:03:00 PM,3/31/2025,12,Low,12:03:00 PM,3/31/2025,Post_4466|LINKEDIN|2025-03-31T12:03:00,0.07
Post_3603,Instagram,Organic,Customer Story,Image,Japan,138.2529,36.2048,104865,638868,152361,22232,25632,0.164143424,761050,0,0,,,False,Not tracked,#SuccessStory,2025-03-13 10:27:00,2025-03-13 00:00:00,10,Medium,10:27:00 AM,3/13/2025,Post_3603|INSTAGRAM|2025-03-13T10:27:00,0.164143424
Post_2484,X.com,Organic,Entertainment,Text,UK,-3.436,55.3781,57891,660971,105128,29834,25398,0.087586197,760349,0,0,,,False,Not tracked,#FunContent,2024-12-27 16:13:00,2024-12-27 00:00:00,16,Low,4:13:00 PM,12/27/2024,Post_2484|X.COM|2024-12-27T16:13:00,0.087586197
Post_651,X.com,Organic,Product Promotion,Image,Brazil,-51.9253,-14.235,79456,674903,100518,30349,19774,0.117730217,759897,0,0,,,False,Not tracked,#FeatureHighlight,2024-12-21 11:31:00,2024-12-21 00:00:00,11,Medium,11:31:00 AM,12/21/2024,Post_651|X.COM|2024-12-21T11:31:00,0.117730217
Post_2359,LinkedIn,Organic,Entertainment,Video,Japan,138.2529,36.2048,54560,638492,118597,33680,16591,9%,759770,560975,0,,,False,Not tracked,#FunContent,12:15:00 PM,2/21/2025,12,Low,12:15:00 PM,2/21/2025,Post_2359|LINKEDIN|2025-02-21T12:15:00,0.09
Post_3705,X.com,Organic,Educational,Text,Canada,-106.3468,56.1304,95376,601655,82066,33865,17652,0.15852279,759049,0,0,,,False,Not tracked,#SuccessStory,2024-05-22 12:38:00,2024-05-22 00:00:00,12,Medium,12:38:00 PM,5/22/2024,Post_3705|X.COM|2024-05-22T12:38:00,0.15852279
Post_4491,YouTube,Sponsored,Product Promotion,Video,USA,-95.7129,37.0902,85129,687445,110215,43492,39440,0.123834094,759025,682271,0,,,False,Not tracked,#ProductDemo,2024-03-24 16:21:00,2024-03-24 00:00:00,16,Medium,4:21:00 PM,3/24/2024,Post_4491|YOUTUBE|2024-03-24T16:21:00,0.123834094
Post_4584,LinkedIn,Organic,Entertainment,Video,Brazil,-51.9253,-14.235,59098,675472,162676,30775,27360,9%,757723,593465,0,,,False,Not tracked,#FunContent,11:05:00 AM,3/24/2025,11,Low,11:05:00 AM,3/24/2025,Post_4584|LINKEDIN|2025-03-24T11:05:00,0.09
Post_1008,X.com,Organic,Entertainment,Image,Germany,10.4515,51.1657,44836,646391,140046,47132,34772,0.06936499,757528,0,0,,,False,Not tracked,#FunContent,2025-02-05 11:33:00,2025-02-05 00:00:00,11,Low,11:33:00 AM,2/5/2025,Post_1008|X.COM|2025-02-05T11:33:00,0.06936499
Post_3515,YouTube,Sponsored,Entertainment,Video,Brazil,-51.9253,-14.235,44097,594876,74676,18507,19916,0.074129023,757321,571246,0,,,False,Not tracked,#TrendingNow,2024-07-24 12:19:00,2024-07-24 00:00:00,12,Low,12:19:00 PM,7/24/2024,Post_3515|YOUTUBE|2024-07-24T12:19:00,0.074129023
Post_3208,Instagram,Sponsored,Customer Story,Image,India,78.9629,20.5937,110780,606672,110281,38515,34973,0.182603907,757046,0,0,,,False,Not tracked,#SuccessStory,2024-08-15 15:20:00,2024-08-15 00:00:00,15,Medium,3:20:00 PM,8/15/2024,Post_3208|INSTAGRAM|2024-08-15T15:20:00,0.182603907
Post_3805,LinkedIn,Sponsored,Product Promotion,Text,Brazil,-51.9253,-14.235,75960,660882,79294,36416,33858,11%,755887,0,0,,,False,Not tracked,#FeatureHighlight,10:09:00 AM,2/11/2025,10,Medium,10:09:00 AM,2/11/2025,Post_3805|LINKEDIN|2025-02-11T10:09:00,0.11
Post_251,X.com,Organic,Product Promotion,Image,Brazil,-51.9253,-14.235,69833,606571,118120,40431,15323,0.11512754,754067,0,0,,,False,Not tracked,#FeatureHighlight,2024-02-08 15:21:00,2024-02-08 00:00:00,15,Medium,3:21:00 PM,2/8/2024,Post_251|X.COM|2024-02-08T15:21:00,0.11512754
Post_3531,LinkedIn,Organic,Entertainment,Video,Japan,138.2529,36.2048,53600,597979,125466,40120,35796,9%,753755,525380,0,,,False,Not tracked,#FunContent,12:03:00 PM,11/22/2024,12,Medium,12:03:00 PM,11/22/2024,Post_3531|LINKEDIN|2024-11-22T12:03:00,0.09
Post_2211,X.com,Organic,Customer Story,Image,USA,-95.7129,37.0902,113168,604432,92875,43652,23048,0.187231942,752692,0,0,,,False,Not tracked,#SuccessStory,2025-01-28 17:06:00,2025-01-28 00:00:00,17,Medium,5:06:00 PM,1/28/2025,Post_2211|X.COM|2025-01-28T17:06:00,0.187231942
Post_4181,YouTube,Sponsored,Entertainment,Video,Canada,-106.3468,56.1304,48824,631709,85381,23560,28529,0.077289579,751792,604690,0,,,False,Not tracked,#TrendingNow,2024-03-13 10:55:00,2024-03-13 00:00:00,10,Low,10:55:00 AM,3/13/2024,Post_4181|YOUTUBE|2024-03-13T10:55:00,0.077289579
Post_196,YouTube,Organic,Entertainment,Video,Brazil,-51.9253,-14.235,45851,681050,98375,28386,14767,0.067324009,751589,681050,0,,,False,Not tracked,#TrendingNow,2024-08-20 15:14:00,2024-08-20 00:00:00,15,Low,3:14:00 PM,8/20/2024,Post_196|YOUTUBE|2024-08-20T15:14:00,0.067324009
Post_1203,X.com,Organic,Event / Webinar,Text,Germany,10.4515,51.1657,74557,659611,153848,34957,29206,0.113032603,750439,0,0,,,False,Not tracked,#EventRecap,2024-02-18 12:21:00,2024-02-18 00:00:00,12,Medium,12:21:00 PM,2/18/2024,Post_1203|X.COM|2024-02-18T12:21:00,0.113032603
Post_518,YouTube,Organic,Entertainment,Video,India,78.9629,20.5937,43534,597574,119508,22788,25458,0.072851927,749552,508092,0,,,False,Not tracked,#TrendingNow,2024-02-20 11:12:00,2024-02-20 00:00:00,11,Low,11:12:00 AM,2/20/2024,Post_518|YOUTUBE|2024-02-20T11:12:00,0.072851927
Post_3900,YouTube,Organic,Entertainment,Video,USA,-95.7129,37.0902,66468,669056,148648,47479,34745,0.099346511,749493,640270,0,,,False,Not tracked,#TrendingNow,2024-11-30 10:45:00,2024-11-30 00:00:00,10,Low,10:45:00 AM,11/30/2024,Post_3900|YOUTUBE|2024-11-30T10:45:00,0.099346511
Post_2015,X.com,Organic,Entertainment,Video,Japan,138.2529,36.2048,43562,659891,101019,49209,17576,0.066014441,745611,659891,0,,,False,Not tracked,#TrendingNow,2024-09-17 18:52:00,2024-09-17 00:00:00,18,Low,6:52:00 PM,9/17/2024,Post_2015|X.COM|2024-09-17T18:52:00,0.066014441
Post_4940,X.com,Organic,Educational,Text,USA,-95.7129,37.0902,97214,584664,91656,27146,22914,0.166273633,744523,0,0,,,False,Not tracked,#SuccessStory,2024-01-30 16:12:00,2024-01-30 00:00:00,16,Medium,4:12:00 PM,1/30/2024,Post_4940|X.COM|2024-01-30T16:12:00,0.166273633
Post_2279,X.com,Organic,Product Promotion,Image,UK,-3.436,55.3781,60966,664536,87781,52233,17086,0.091743212,744429,0,0,,,False,Not tracked,#FeatureHighlight,2024-10-31 08:43:00,2024-10-31 00:00:00,8,Low,8:43:00 AM,10/31/2024,Post_2279|X.COM|2024-10-31T08:43:00,0.091743212
